actor_user_id,target_user_id,persona,card_click,full_profile_open,dwell_time_ms,saved_profile,interaction_type,label,relevance_score,reasoning,created_at
71,66,luxury-cultural-solo,0,0,0,0,NO,0,18.0,"Aden: moderate, food/nightlife, beach+city, party, group — party/nightlife/group vs Rosalia's luxury city cultural solo. Budget and format misaligned. Skip.",2026-05-05T11:40:10.320577
71,54,luxury-cultural-solo,1,1,11200,0,YES,2,78.0,"Kason: luxury, strict, introvert, food/museums/photo/walking, city, cultural, solo — near-perfect match. Shared luxury/strict/city/cultural/solo and food/museums/photography. Introvert vs ambivert is the only mild gap. YES.",2026-05-05T11:41:48.216284
71,67,luxury-cultural-solo,1,1,9100,0,YES,2,75.0,"Marceline: budget, strict, introvert, cafe/food/museums/shopping, city, cultural, solo — shared strict/city/cultural/solo and museums/food. Budget gap (luxury vs budget) is friction but the format and activity alignment is compelling. YES.",2026-05-05T11:43:49.510318
72,67,luxury-adventure-group,0,0,0,0,NO,0,20.0,"Marceline: budget, strict, introvert, cafe/food/museums/shopping, city, cultural, solo — city cultural solo vs Lian's luxury outdoor adventure group. Budget, destination and format all clash. Skip.",2026-05-05T11:45:06.404141
72,54,luxury-adventure-group,0,0,0,0,NO,0,17.0,"Kason: luxury, strict, introvert, museums/photo/walking, city, cultural, solo — city cultural solo vs Lian's outdoor adventure group. Shared luxury but destination and experience entirely different. Skip.",2026-05-05T11:46:22.721074
72,63,luxury-adventure-group,1,1,12100,0,YES,2,74.0,"Jolene: luxury, flexible, ambivert, extreme/festivals/hiking/photo/road trips, mountains, adventure, group — shared luxury, extreme sports, festivals, hiking, road trips, mountains, adventure and group. Ambivert vs introvert is the only gap. Strong YES.",2026-05-05T11:57:19.795157
72,65,luxury-adventure-group,1,1,10800,0,YES,2,76.0,"August: luxury, flexible, extrovert, food/hiking/road trips, mountains, adventure, solo — shared luxury, hiking, road trips, mountains and adventure. Extrovert vs introvert and solo vs group are mild gaps but the DNA alignment is strong. YES.",2026-05-05T11:57:43.165254
72,73,luxury-adventure-group,1,1,8900,0,YES,2,70.0,"Jazmine: budget, flexible, extrovert, cafe/hiking/photography, mountains, adventure, group — shared hiking, mountains, adventure and group. Budget gap (luxury vs budget) is friction but Lian appreciates the outdoor adventure alignment. YES.",2026-05-05T11:58:09.467254
73,63,budget-adventure-group,1,1,11400,0,YES,2,73.0,"Jolene: luxury, flexible, ambivert, extreme/festivals/hiking/photo/road trips, mountains, adventure, group — shared hiking, photography, mountains, festivals and group adventure. Budget gap (budget vs luxury) is friction but the outdoor adventure DNA alignment is compelling. YES.",2026-05-05T11:58:40.290536
73,72,budget-adventure-group,1,0,0,1,SAVE_ONLY,1,47.0,"Lian: luxury, flexible, introvert, extreme sports/festivals/hiking/road trips, countryside, adventure, group — shared hiking, extreme sports, festivals and group adventure. Budget gap (luxury vs budget) is a real hesitation. Jazmine saves to revisit without committing.",2026-05-05T11:59:13.201550
73,65,budget-adventure-group,1,1,10100,0,YES,2,69.0,"August: luxury, flexible, extrovert, food/hiking/road trips, mountains, adventure, solo — shared hiking, mountains, adventure and extrovert energy. Budget gap (luxury vs budget) is friction but Jazmine is drawn by the strong outdoor activity overlap. YES.",2026-05-05T11:59:58.654155
73,54,budget-adventure-group,0,0,0,0,NO,0,16.0,"Kason: luxury, strict, introvert, museums/photo/walking, city, cultural, solo — luxury city cultural solo vs Jazmine's budget outdoor group adventure. Budget, destination and format all clash. Instant skip.",2026-05-05T12:00:24.620678
73,59,budget-adventure-group,1,1,9600,0,YES,2,72.0,"Kenna: budget, flexible, introvert, hiking/photo/reading, countryside+mountains, relaxation, solo — shared budget, hiking, photography and mountain destinations. Introvert vs extrovert and solo vs group are manageable for a quiet trail shoot. YES.",2026-05-05T12:01:28.040845
74,76,moderate-party-group,1,1,9400,0,YES,2,72.0,"Jeremy: moderate, flexible, extrovert, beach/festivals/food/hiking/nightlife, beach+city, party, group — near-identical DNA. Shared moderate budget, party, beach, festivals, nightlife and group. Flexible vs spontaneous is negligible. YES.",2026-05-05T14:34:09.585472
74,78,moderate-party-group,1,1,17100,1,SUPER_LIKE,3,88.0,"Parker: budget, spontaneous, ambivert, beach/festivals/food/nightlife, beach, party, group — perfect DNA match on party/beach/festivals/nightlife/group/spontaneous. Budget gap (moderate vs budget) is the only friction. Max dwell, saved, SUPER_LIKE.",2026-05-05T17:00:58.616159
74,84,moderate-party-group,1,1,8600,0,YES,2,65.0,"Ernesto: moderate, strict, ambivert, beach/festivals/nightlife, beach+city, party, group — shared moderate, beach, festivals, nightlife, party, group. Strict vs spontaneous is the only friction. YES.",2026-05-05T17:01:20.757427
74,82,moderate-party-group,0,0,0,0,NO,0,27.0,"Rowan: budget, strict, introvert — budget gap, strict vs spontaneous and introvert vs extrovert all clash with Harold's spontaneous extrovert party energy. Skip.",2026-05-05T17:01:35.494725
74,93,moderate-party-group,1,0,0,1,SAVE_ONLY,1,43.0,"Florence: luxury, flexible, introvert, food/nightlife, beach+city, party, group — shared party/nightlife/beach/group. Budget gap (luxury vs moderate) and introvert vs extrovert are hesitations. Harold saves speculatively on the vibe overlap.",2026-05-05T17:01:59.096824
75,83,budget-adventure-group,1,1,10200,0,YES,2,74.0,"Kyleigh: budget, flexible, ambivert, extreme/festivals/hiking, countryside+mountains, adventure, group — shared budget, extreme sports, hiking, mountains and group adventure. Strict vs flexible is mild. YES.",2026-05-05T17:02:31.495437
75,92,budget-adventure-group,1,1,11400,0,YES,2,78.0,"Phillip: moderate, flexible, introvert, hiking/hostels/photo/road trips, countryside+mountains, adventure, solo — shared hiking, road trips, mountains and adventure. Budget gap mild. Solo vs group is friction but Lyric appreciates the outdoor focus. YES.",2026-05-05T17:03:09.973813
75,85,budget-adventure-group,1,0,0,1,SAVE_ONLY,1,49.0,"Karen: moderate, spontaneous, ambivert, hostels/photo/road trips, countryside+mountains, adventure, solo — shared outdoor destinations and adventure. Budget gap (moderate vs budget) and solo vs group are hesitations. Saves speculatively.",2026-05-05T17:03:56.032890
75,91,budget-adventure-group,0,0,0,0,NO,0,29.0,"Kenia: luxury, strict, extrovert — luxury vs budget is a deal-breaker for Lyric. Extrovert vs ambivert and strict vs strict are secondary. Skip.",2026-05-05T17:04:22.634472
75,88,budget-adventure-group,0,0,0,0,NO,0,21.0,"Jonas: luxury, introvert, hiking/photo/reading, islands+mountains, relaxation, solo — luxury vs budget, relaxation vs adventure, solo vs group. Despite shared hiking/mountains the profile diverges too much. Skip.",2026-05-05T17:04:52.548150
76,74,moderate-party-group,1,1,9700,0,YES,2,70.0,"Harold: moderate, spontaneous, extrovert, beach/festivals/food/nightlife, beach+city, party, group — strong alignment on beach/party/nightlife/group. Flexible vs spontaneous negligible. YES.",2026-05-05T17:06:08.335171
76,84,moderate-party-group,1,1,8100,0,YES,2,66.0,"Ernesto: moderate, strict, ambivert, beach/festivals/nightlife, beach+city, party, group — shared moderate/beach/party/group. Strict vs flexible mild. YES.",2026-05-05T17:07:40.289834
76,78,moderate-party-group,1,1,10300,0,YES,2,71.0,"Parker: budget, spontaneous, ambivert, beach/festivals/food/nightlife, beach, party, group — strong beach/party/nightlife/group overlap. Budget gap mild. YES.",2026-05-05T17:09:32.208152
76,93,moderate-party-group,1,0,0,1,SAVE_ONLY,1,44.0,"Florence: luxury, flexible, introvert, food/nightlife, beach+city, party, group — party/nightlife/beach/group overlap. Budget (luxury vs moderate) and introvert vs extrovert are hesitations. Jeremy saves without committing.",2026-05-05T17:11:57.519858
76,82,moderate-party-group,0,0,0,0,NO,0,24.0,"Rowan: budget, strict, introvert — budget gap, strict vs flexible, introvert vs extrovert all clash with Jeremy's flexible extrovert party energy. Skip.",2026-05-05T17:23:32.824722
77,82,moderate-party-group,1,1,8900,0,YES,2,64.0,"Rowan: budget, strict, introvert, beach/festivals/food/museums/nightlife, beach+city, party, group — shared beach/festivals/nightlife/party/group. Budget gap mild. Strict vs flexible and introvert vs introvert match. YES.",2026-05-05T17:23:57.742014
77,90,moderate-party-group,0,0,0,0,NO,0,28.0,"Marcel: moderate, strict, extrovert, beach/food/museums/photo/shopping, beach+islands, relaxation — relaxation vs party and extrovert vs introvert clash. Museums/shopping vs nightlife/festivals mismatch. Skip.",2026-05-05T17:24:08.397254
77,78,moderate-party-group,1,1,9600,0,YES,2,68.0,"Parker: budget, spontaneous, ambivert, beach/festivals/food/nightlife, beach, party, group — strong beach/festivals/nightlife/party/group overlap. Budget gap mild. Spontaneous vs flexible manageable. YES.",2026-05-05T17:24:39.892180
77,84,moderate-party-group,1,0,0,1,SAVE_ONLY,1,46.0,"Ernesto: moderate, strict, ambivert, beach/festivals/nightlife, beach+city, party, group — beach/party/group overlap is good. Strict vs flexible and ambivert vs introvert give Alison pause. Saves speculatively.",2026-05-05T17:25:14.291078
77,93,moderate-party-group,0,0,0,0,NO,0,22.0,"Florence: luxury, introvert, food/nightlife — budget gap (luxury vs moderate) and nightlife-only vs beach/festivals/photo. Not enough to engage Alison. Skip.",2026-05-05T17:25:33.857687
78,76,budget-party-group,1,1,10100,0,YES,2,73.0,"Jeremy: moderate, flexible, extrovert, beach/festivals/food/hiking/nightlife, beach+city, party, group — strong beach/party/group/nightlife overlap. Budget gap mild. YES.",2026-05-05T17:26:28.530819
78,84,budget-party-group,1,1,8300,0,YES,2,67.0,"Ernesto: moderate, strict, ambivert, beach/festivals/nightlife, beach+city, party, group — beach/party/nightlife/group overlap. Budget gap mild. Strict vs spontaneous is friction but activity match wins. YES.",2026-05-05T17:27:29.563133
78,82,budget-party-group,1,1,9200,0,YES,2,69.0,"Rowan: budget, strict, introvert, beach/festivals/food/museums/nightlife, beach+city, party, group — shared budget/beach/festivals/nightlife/party/group. Strict vs spontaneous friction but shared budget and beach energy wins. YES.",2026-05-05T17:28:44.384873
78,93,budget-party-group,0,0,0,0,NO,0,26.0,"Florence: luxury, introvert — luxury vs budget is a deal-breaker for Parker. Introvert vs ambivert adds more friction. Skip.",2026-05-05T17:29:28.672068
78,90,budget-party-group,1,0,0,1,SAVE_ONLY,1,42.0,"Marcel: moderate, strict, extrovert, beach/food/museums/photo/shopping, beach+islands, relaxation, group — shared beach+group. Relaxation vs party and moderate vs budget are hesitations. Parker saves on the beach+group overlap.",2026-05-05T17:31:15.652180
79,89,luxury-relaxation-group,1,1,9800,0,YES,2,70.0,"Galilea: luxury, strict, introvert, cafe/food/shopping, beach, relaxation, group — shared luxury/beach/food/shopping/relaxation/group. Spontaneous vs strict and ambivert vs introvert are mild gaps. YES.",2026-05-05T17:33:26.902556
79,91,luxury-relaxation-group,0,0,0,0,NO,0,23.0,"Kenia: luxury, strict, extrovert, hiking/hostels/photo/road trips, mountains, adventure, solo — adventure/mountains vs relaxation city+islands. Format and experience entirely misaligned. Skip.",2026-05-05T17:34:41.235885
79,93,luxury-relaxation-group,1,0,0,1,SAVE_ONLY,1,47.0,"Florence: luxury, flexible, introvert, food/nightlife, beach+city, party, group — shared luxury/beach/food/group. Party vs relaxation and introvert vs ambivert give Martha pause. Saves speculatively on the luxury+beach+group overlap.",2026-05-05T17:42:46.056244
79,90,luxury-relaxation-group,1,1,9100,0,YES,2,66.0,"Marcel: moderate, strict, extrovert, beach/food/museums/photo/shopping, beach+islands, relaxation, group — strong beach/food/museums/shopping/relaxation/group overlap. Budget gap (luxury vs moderate) mild. YES.",2026-05-05T17:43:14.655989
79,88,luxury-relaxation-group,0,0,0,0,NO,0,19.0,"Jonas: luxury, introvert, hiking/photo/reading, islands+mountains, relaxation, solo — solo vs group and mountains/hiking vs city+islands beach. Despite shared luxury and relaxation the destination and format don't align. Skip.",2026-05-05T17:43:27.808506
80,83,luxury-relaxation-solo,0,0,0,0,NO,0,18.0,"Kyleigh: budget, flexible, ambivert, extreme/festivals/hiking, countryside+mountains, adventure, group — budget gap, adventure vs relaxation, group vs solo. Shared hiking but overall mismatch. Skip.",2026-05-05T17:43:43.483835
80,85,luxury-relaxation-solo,1,1,9400,0,YES,2,67.0,"Karen: moderate, spontaneous, ambivert, hostels/photo/road trips, countryside+mountains, adventure, solo — shared photography, solo format and countryside destinations. Budget gap (luxury vs moderate) mild. YES.",2026-05-05T17:44:24.771707
80,92,luxury-relaxation-solo,1,1,11200,0,YES,2,72.0,"Phillip: moderate, flexible, introvert, hiking/hostels/photo/road trips, countryside+mountains, adventure, solo — shared introvert/solo/photography/hiking/countryside. Budget gap mild. YES.",2026-05-05T17:45:19.971438
80,88,luxury-relaxation-solo,1,1,17400,1,SUPER_LIKE,3,90.0,"Jonas: luxury, spontaneous, introvert, hiking/photo/reading, islands+mountains, relaxation, solo — near-perfect DNA match. Shared luxury/introvert/solo/hiking/photography/reading/islands/relaxation. Strict vs spontaneous is the only gap. Max dwell, saved, SUPER_LIKE.",2026-05-05T17:46:33.361112
80,91,luxury-relaxation-solo,0,0,0,0,NO,0,24.0,"Kenia: luxury, strict, extrovert, hiking/hostels/road trips, mountains, adventure, solo — extrovert vs introvert and adventure vs relaxation. Despite shared hiking the energy is completely different. Skip.",2026-05-05T17:47:08.310697
81,86,luxury-cultural-solo,1,1,17800,1,SUPER_LIKE,3,91.0,"Ismael: luxury, flexible, extrovert, food/photography, city-break, cultural, solo — near-perfect DNA match. Shared luxury/extrovert/photography/city/cultural/solo. Spontaneous vs flexible is trivial. Max dwell, saved, SUPER_LIKE.",2026-05-05T17:48:40.326129
81,87,luxury-cultural-solo,1,1,11300,0,YES,2,78.0,"Leila: luxury, flexible, introvert, cafe/city walks/food/photography, city, relaxation, solo — shared luxury/photography/food/city/solo. Introvert vs extrovert and relaxation vs cultural are mild gaps. YES.",2026-05-05T17:50:22.887690
81,54,luxury-cultural-solo,0,0,0,0,NO,0,22.0,"Kason: luxury, strict, introvert, museums/photo/walking, city, cultural, solo — shared luxury/city/cultural/solo but introvert vs extrovert and strict vs spontaneous clash with Madalyn's energy. Skip.",2026-05-05T17:51:21.755620
81,92,luxury-cultural-solo,0,0,0,0,NO,0,20.0,"Phillip: moderate, introvert, hiking/hostels/photo/road trips, countryside+mountains, adventure — adventure/mountains vs city cultural. Budget gap too. Skip.",2026-05-05T17:52:27.838091
81,88,luxury-cultural-solo,1,0,0,1,SAVE_ONLY,1,45.0,"Jonas: luxury, introvert, hiking/photo/reading, islands+mountains, relaxation, solo — shared luxury/photography/solo. Introvert vs extrovert and relaxation/mountains vs cultural city are mismatches. Madalyn saves speculatively on the photo+luxury+solo overlap.",2026-05-05T17:54:59.755504
82,90,budget-party-group,1,1,8700,0,YES,2,65.0,"Marcel: moderate, strict, extrovert, beach/food/museums/photo/shopping, beach+islands, relaxation, group — shared beach/food/museums/group. Budget gap mild. Relaxation vs party is a gap but beach+group wins. YES.",2026-05-05T18:01:57.064465
82,78,budget-party-group,1,1,9300,0,YES,2,68.0,"Parker: budget, spontaneous, ambivert, beach/festivals/food/nightlife, beach, party, group — near-perfect match on budget/beach/party/group. Strict vs spontaneous is the only gap. YES.",2026-05-05T18:02:26.019089
82,93,budget-party-group,0,0,0,0,NO,0,25.0,"Florence: luxury, introvert — luxury vs budget and introvert vs introvert with party vs party but the budget gap is a deal-breaker for Rowan. Skip.",2026-05-05T18:02:38.188307
82,84,budget-party-group,1,1,8100,0,YES,2,63.0,"Ernesto: moderate, strict, ambivert, beach/festivals/nightlife, beach+city, party, group — strong beach/party/group alignment. Budget gap mild. YES.",2026-05-05T18:03:10.955309
82,77,budget-party-group,1,0,0,1,SAVE_ONLY,1,41.0,"Alison: moderate, flexible, introvert, beach/festivals/nightlife/photography, beach, party, group — shared beach/festivals/nightlife/party/group. Budget gap mild and flexible vs strict. Rowan saves without committing on the vibe overlap.",2026-05-05T18:03:44.410173
83,85,budget-adventure-group,1,1,10400,0,YES,2,71.0,"Karen: moderate, spontaneous, ambivert, hostels/photo/road trips, countryside+mountains, adventure, solo — shared countryside+mountains/adventure/flexible budget. Budget gap mild. Solo vs group manageable. YES.",2026-05-05T18:04:30.251282
83,92,budget-adventure-group,1,1,11100,0,YES,2,76.0,"Phillip: moderate, flexible, introvert, hiking/hostels/photo/road trips, countryside+mountains, adventure, solo — shared hiking/mountains/adventure. Budget gap mild. YES.",2026-05-05T18:05:23.377399
83,88,budget-adventure-group,0,0,0,0,NO,0,22.0,"Jonas: luxury, introvert, hiking/photo/reading, islands+mountains, relaxation, solo — luxury vs budget, relaxation vs adventure, solo vs group. Skip.",2026-05-05T18:05:54.039344
83,75,budget-adventure-group,1,1,10800,0,YES,2,74.0,"Lyric: budget, strict, ambivert, extreme/hiking/road trips, countryside+mountains, adventure, group — shared budget/extreme sports/hiking/mountains/group. Strict vs flexible mild. YES.",2026-05-05T18:07:08.818694
83,91,budget-adventure-group,0,0,0,0,NO,0,27.0,"Kenia: luxury, strict, extrovert — luxury vs budget is a deal-breaker for Kyleigh. Skip.",2026-05-05T18:07:50.659796
84,76,moderate-party-group,1,1,9200,0,YES,2,69.0,"Jeremy: moderate, flexible, extrovert, beach/festivals/food/hiking/nightlife, beach+city, party, group — strong overlap on moderate/beach/festivals/nightlife/party/group. YES.",2026-05-05T18:09:36.499328
84,78,moderate-party-group,1,1,10100,0,YES,2,72.0,"Parker: budget, spontaneous, ambivert, beach/festivals/food/nightlife, beach, party, group — beach/party/nightlife/group overlap. Budget gap mild. Spontaneous vs strict friction but activity wins. YES.",2026-05-05T18:11:50.517784
84,93,moderate-party-group,1,1,8400,0,YES,2,64.0,"Florence: luxury, flexible, introvert, food/nightlife, beach+city, party, group — shared beach+city/nightlife/party/group. Budget gap (luxury vs moderate) and introvert vs ambivert are mild. Food and nightlife overlap wins. YES.",2026-05-05T23:42:17.261759
84,82,moderate-party-group,1,0,0,1,SAVE_ONLY,1,48.0,"Rowan: budget, strict, introvert, beach/festivals/food/museums/nightlife, beach+city, party, group — shared beach/party/group. Budget gap and introvert vs ambivert give Ernesto pause. Saves speculatively.",2026-05-05T23:42:39.268917
84,77,moderate-party-group,0,0,0,0,NO,0,31.0,"Alison: moderate, flexible, introvert, beach/festivals/nightlife/photography — shared beach/party/group but introvert vs ambivert and flexible vs strict add up to a skip for Ernesto.",2026-05-05T23:43:25.409747
85,92,moderate-adventure-solo,1,1,17600,1,SUPER_LIKE,3,89.0,"Phillip: moderate, flexible, introvert, hiking/hostels/photo/road trips, countryside+mountains, adventure, solo — near-perfect DNA match. Shared moderate/hostels/photo/road trips/countryside+mountains/adventure/solo. Introvert vs ambivert is only gap. Max dwell, saved, SUPER_LIKE.",2026-05-05T23:49:25.409119
85,72,moderate-adventure-solo,1,1,9300,0,YES,2,71.0,"Lian: luxury, flexible, introvert, extreme/festivals/hiking/road trips, countryside, adventure, group — shared hiking/road trips/countryside/adventure. Budget gap (luxury vs moderate) mild. YES.",2026-05-05T23:54:25.399862
85,87,moderate-adventure-solo,1,0,0,1,SAVE_ONLY,1,47.0,"Leila: luxury, flexible, introvert, cafe/city walks/food/photography, city, relaxation, solo — shared photography/solo/flexible. Budget gap (luxury vs moderate) and city vs mountains are hesitations. Karen saves speculatively on the photo+solo overlap.",2026-05-05T23:58:25.446211
85,91,moderate-adventure-solo,1,1,9800,0,YES,2,68.0,"Kenia: luxury, strict, extrovert, hiking/hostels/photo/road trips, countryside+mountains, adventure, solo — shared hostels/photo/road trips/countryside+mountains/adventure/solo. Budget gap (luxury vs moderate) and extrovert vs ambivert mild. YES.",2026-05-06T00:02:28.511414
85,88,moderate-adventure-solo,0,0,0,0,NO,0,26.0,"Jonas: luxury, introvert, hiking/photo/reading, islands+mountains, relaxation, solo — relaxation vs adventure and luxury vs moderate. Skip.",2026-05-06T00:04:40.258464
86,87,luxury-cultural-solo,1,1,12100,0,YES,2,77.0,"Leila: luxury, flexible, introvert, cafe/city walks/food/photography, city, relaxation, solo — shared luxury/food/photography/city/solo/flexible. Introvert vs extrovert and relaxation vs cultural are mild gaps. YES.",2026-05-06T00:05:11.255634
86,88,luxury-cultural-solo,1,0,0,1,SAVE_ONLY,1,51.0,"Jonas: luxury, introvert, hiking/photo/reading, islands+mountains, relaxation, solo — shared luxury/photography/solo. Introvert vs extrovert and hiking/mountains vs city cultural are gaps. Ismael saves on luxury+photo+solo overlap.",2026-05-06T00:06:25.261820
86,81,luxury-cultural-solo,1,1,10600,0,YES,2,74.0,"Madalyn: luxury, spontaneous, extrovert, photography/walking tours, city, cultural, solo — shared luxury/photography/city/cultural/solo/extrovert. YES.",2026-05-06T00:11:25.465072
84,93,moderate-party-group,1,1,8400,0,YES,2,64.0,"Florence: luxury, flexible, introvert, food/nightlife, beach+city, party, group — shared nightlife/beach/party/group. Budget gap (luxury vs moderate) and introvert vs ambivert are mild frictions. YES.",2026-05-06T00:24:34.523319
84,82,moderate-party-group,1,0,0,1,SAVE_ONLY,1,48.0,"Rowan: budget, strict, introvert, beach/festivals/food/museums/nightlife, beach+city, party, group — shared beach/party/group but budget gap and introvert vs ambivert create hesitation. Ernesto saves speculatively.",2026-05-06T00:25:16.557139
84,77,moderate-party-group,0,0,0,0,NO,0,31.0,"Alison: introvert, flexible, photography — photography vs no photography and introvert vs ambivert. Despite shared beach/party/group the introvert flexible energy doesn't fit Ernesto's strict ambivert vibe. Skip.",2026-05-06T00:25:43.022504
85,92,moderate-adventure-solo,1,1,17600,1,SUPER_LIKE,3,89.0,"Phillip: moderate, flexible, introvert, hiking/hostels/photo/road trips, countryside+mountains, adventure, solo — near-perfect match. Shared moderate/hostels/photography/road trips/countryside+mountains/adventure/solo. Introvert vs ambivert is the only gap. Max dwell, saved, SUPER_LIKE.",2026-05-06T00:27:36.682776
85,72,moderate-adventure-solo,1,1,9800,0,YES,2,71.0,"Lian: luxury, flexible, introvert, extreme/festivals/hiking/road trips, countryside, adventure, group — shared hiking/road trips/countryside/adventure. Budget gap (luxury vs moderate) mild. Group vs solo manageable. YES.",2026-05-06T00:28:03.296241
85,87,moderate-adventure-solo,1,0,0,1,SAVE_ONLY,1,47.0,"Leila: luxury, flexible, introvert, cafe/city walks/food/photography, city, relaxation, solo — shared photography and solo format. City vs countryside and relaxation vs adventure are gaps. Budget gap too. Karen saves on the photo+solo overlap.",2026-05-06T00:28:25.286927
85,91,moderate-adventure-solo,1,1,10200,0,YES,2,68.0,"Kenia: luxury, strict, extrovert, hiking/hostels/photo/road trips, mountains, adventure, solo — shared hiking/hostels/photo/road trips/adventure/solo. Budget gap (luxury vs moderate) and extrovert vs ambivert are frictions but the DNA alignment is strong. YES.",2026-05-06T00:31:25.302112
85,88,moderate-adventure-solo,0,0,0,0,NO,0,26.0,"Jonas: luxury, introvert, hiking/photo/reading, islands+mountains, relaxation, solo — budget gap (luxury vs moderate) and relaxation vs adventure. Shared hiking/photography but the overall vibe diverges. Skip.",2026-05-06T00:33:25.316644
86,87,luxury-cultural-solo,1,1,12100,0,YES,2,77.0,"Leila: luxury, flexible, introvert, cafe/city walks/food/photography, city, relaxation, solo — shared luxury/food/photography/city/solo. Introvert vs extrovert and relaxation vs cultural are mild gaps. YES.",2026-05-06T00:35:02.312416
86,88,luxury-cultural-solo,1,0,0,1,SAVE_ONLY,1,51.0,"Jonas: luxury, introvert, hiking/photo/reading, islands+mountains, relaxation, solo — shared luxury/photography/solo. Islands destination is appealing but introvert vs extrovert and relaxation/mountains vs cultural city are gaps. Ismael saves speculatively.",2026-05-06T00:35:28.295202
86,81,luxury-cultural-solo,1,1,10800,0,YES,2,74.0,"Madalyn: luxury, spontaneous, extrovert, photography/walking tours, city, cultural, solo — shared luxury/extrovert/photography/city/cultural/solo. Flexible vs spontaneous is negligible. YES.",2026-05-06T00:40:07.282018
86,78,luxury-cultural-solo,0,0,0,0,NO,0,17.0,"Parker: budget, spontaneous, beach/festivals/food/nightlife, beach, party, group — budget vs luxury, party vs cultural, group vs solo. No shared vibe. Skip.",2026-05-06T23:27:19.213670
87,86,luxury-relaxation-solo,1,1,11400,0,YES,2,76.0,"Ismael: luxury, flexible, extrovert, food/photography, city, cultural, solo — shared luxury/food/photography/city/solo. Extrovert vs introvert and cultural vs relaxation are mild gaps. YES.",2026-05-06T23:29:13.392083
87,88,luxury-relaxation-solo,1,1,10100,0,YES,2,73.0,"Jonas: luxury, spontaneous, introvert, hiking/photo/reading, islands+mountains, relaxation, solo — shared luxury/introvert/photography/relaxation/solo. City vs islands/mountains and flexible vs spontaneous are mild gaps. YES.",2026-05-06T23:31:50.206013
87,81,luxury-relaxation-solo,1,0,0,1,SAVE_ONLY,1,49.0,"Madalyn: luxury, spontaneous, extrovert, photography/walking tours, city, cultural, solo — shared luxury/photography/city/solo. Extrovert vs introvert and cultural vs relaxation are hesitations. Leila saves without committing.",2026-05-06T23:33:13.396392
87,54,luxury-relaxation-solo,0,0,0,0,NO,0,21.0,"Kason: luxury, strict, introvert, museums/photo/walking, city, cultural, solo — shared luxury/city/solo/photography. Strict vs flexible and cultural vs relaxation are frictions. Realistic inconsistency — Leila skips despite partial overlap.",2026-05-06T23:35:13.395532
87,89,luxury-relaxation-solo,0,0,0,0,NO,0,28.0,"Galilea: luxury, strict, introvert, cafe/food/shopping, beach, relaxation, group — beach vs city and group vs solo are deal-breakers. Shared luxury/cafe/food but format mismatch. Skip.",2026-05-06T23:36:12.227315
88,80,luxury-relaxation-solo,1,1,12800,0,YES,2,74.0,"Albert: luxury, strict, introvert, beach/hiking/photo/reading, countryside+islands, relaxation, solo — near-perfect match. Shared luxury/introvert/hiking/photography/reading/islands/relaxation/solo. Strict vs spontaneous is the only gap. YES.",2026-05-06T23:36:40.219775
88,85,luxury-relaxation-solo,1,1,9100,0,YES,2,70.0,"Karen: moderate, spontaneous, ambivert, hostels/photo/road trips, countryside+mountains, adventure, solo — shared photography/solo/spontaneous. Budget gap (luxury vs moderate) and adventure vs relaxation are frictions but Jonas appreciates the outdoor/photo solo energy. YES.",2026-05-06T23:39:13.403055
88,92,luxury-relaxation-solo,1,0,0,1,SAVE_ONLY,1,52.0,"Phillip: moderate, flexible, introvert, hiking/hostels/photo/road trips, countryside+mountains, adventure, solo — shared introvert/photography/solo. Budget gap (luxury vs moderate) and adventure vs relaxation are hesitations. Jonas saves speculatively.",2026-05-06T23:42:54.162851
88,89,luxury-relaxation-solo,0,0,0,0,NO,0,24.0,"Galilea: luxury, strict, introvert, cafe/food/shopping, beach, group — beach+shopping vs islands+mountains/hiking and group vs solo. Despite shared luxury/introvert the format and destination don't align. Skip.",2026-05-06T23:43:06.221848
88,91,luxury-relaxation-solo,0,0,0,0,NO,0,19.0,"Kenia: luxury, strict, extrovert, hiking/hostels/road trips, mountains, adventure — extrovert vs introvert and adventure vs relaxation. Shared hiking but the energy is completely opposite. Skip.",2026-05-06T23:43:17.226125
89,79,luxury-relaxation-group,1,1,10600,0,YES,2,68.0,"Martha: luxury, spontaneous, ambivert, beach/food/museums/shopping, city+islands, relaxation, group — shared luxury/beach/food/shopping/relaxation/group. Spontaneous vs strict mild. YES.",2026-05-06T23:43:44.219311
89,82,luxury-relaxation-group,0,0,0,0,NO,0,21.0,"Rowan: budget, strict, introvert, beach/festivals/food/museums/nightlife, party — budget vs luxury and party vs relaxation. Skip.",2026-05-06T23:43:56.220330
89,88,luxury-relaxation-group,1,0,0,1,SAVE_ONLY,1,44.0,"Jonas: luxury, introvert, hiking/photo/reading, islands+mountains, relaxation, solo — shared luxury/relaxation. Solo vs group and mountains vs beach are mismatches. Galilea saves on luxury+relaxation overlap.",2026-05-06T23:47:13.371554
89,90,luxury-relaxation-group,1,1,9200,0,YES,2,65.0,"Marcel: moderate, strict, extrovert, beach/food/museums/photo/shopping, beach+islands, relaxation, group — shared beach/food/shopping/relaxation/group. Budget gap (luxury vs moderate) mild. Strict planning matches. YES.",2026-05-06T23:49:57.213613
